src_idx,dst_idx,src_accession,dst_accession,pmi_weight
135,76,P00GET87,A0AQ0B8IE,1.2039728
76,138,A0AQ0B8IE,P0DOJENQ,1.2039728
138,76,P0DOJENQ,A0AQ0B8IE,1.2039728
76,142,A0AQ0B8IE,Q9NN8ZTJ,1.2039728
142,76,Q9NN8ZTJ,A0AQ0B8IE,1.2039728
76,87,A0AQ0B8IE,A0ASGIOTP,1.0986123
87,76,A0ASGIOTP,A0AQ0B8IE,1.0986123
76,143,A0AQ0B8IE,O0X4W7KX,1.0986123
143,76,O0X4W7KX,A0AQ0B8IE,1.0986123
77,119,A0A18HAFI,O0Z3NX3J,1.3375041
119,77,O0Z3NX3J,A0A18HAFI,1.3375041
77,137,A0A18HAFI,A0AQC1IYZ,1.3011365
137,77,A0AQC1IYZ,A0A18HAFI,1.3011365
77,146,A0A18HAFI,Q9XVA2II,1.1676052
146,77,Q9XVA2II,A0A18HAFI,1.1676052
77,169,A0A18HAFI,A0AH811KH,1.1676052
169,77,A0AH811KH,A0A18HAFI,1.1676052
40,77,A0A7EEDTR,A0A18HAFI,1.0498221
77,40,A0A18HAFI,A0A7EEDTR,1.0498221
0,77,A0AAJI0Y8,A0A18HAFI,1.0498221
77,0,A0A18HAFI,A0AAJI0Y8,1.0498221
55,77,Q9NCXLLH,A0A18HAFI,1.0498221
77,55,A0A18HAFI,Q9NCXLLH,1.0498221
77,103,A0A18HAFI,P0PQKOJ8,1.0498221
103,77,P0PQKOJ8,A0A18HAFI,1.0498221
77,114,A0A18HAFI,O049ITN6,1.0498221
114,77,O049ITN6,A0A18HAFI,1.0498221
77,125,A0A18HAFI,A0APY6B2S,1.0498221
125,77,A0APY6B2S,A0A18HAFI,1.0498221
77,126,A0A18HAFI,P0NFTU2K,1.0498221
126,77,P0NFTU2K,A0A18HAFI,1.0498221
77,161,A0A18HAFI,Q94MUEKO,1.0498221
161,77,Q94MUEKO,A0A18HAFI,1.0498221
9,77,Q9Y41IBU,A0A18HAFI,1.0498221
77,9,A0A18HAFI,Q9Y41IBU,1.0498221
78,203,O0YUHZ1K,A0AD6VASP,1.609438
203,78,A0AD6VASP,O0YUHZ1K,1.609438
78,130,O0YUHZ1K,O04HNRIW,1.4916549
130,78,O04HNRIW,O0YUHZ1K,1.4916549
78,107,O0YUHZ1K,O08QOLDK,1.4552872
107,78,O08QOLDK,O0YUHZ1K,1.4552872
78,183,O0YUHZ1K,O0D6MZSL,1.3862944
183,78,O0D6MZSL,O0YUHZ1K,1.3862944
78,126,O0YUHZ1K,P0NFTU2K,1.2039728
126,78,P0NFTU2K,O0YUHZ1K,1.2039728
78,161,O0YUHZ1K,Q94MUEKO,1.2039728
161,78,Q94MUEKO,O0YUHZ1K,1.2039728
78,84,O0YUHZ1K,O0Q3VLIF,1.0986123
84,78,O0Q3VLIF,O0YUHZ1K,1.0986123
78,121,O0YUHZ1K,A0ASQ0OXJ,1.0986123
121,78,A0ASQ0OXJ,O0YUHZ1K,1.0986123
79,117,A0A2FLU7Y,Q9QRL1NU,1.4552872
117,79,Q9QRL1NU,A0A2FLU7Y,1.4552872
79,97,A0A2FLU7Y,Q91N6KV1,1.3375041
97,79,Q91N6KV1,A0A2FLU7Y,1.3375041
79,107,A0A2FLU7Y,O08QOLDK,1.3011365
107,79,O08QOLDK,A0A2FLU7Y,1.3011365
10,79,O0JH75L5,A0A2FLU7Y,1.2321436
79,10,A0A2FLU7Y,O0JH75L5,1.2321436
79,149,A0A2FLU7Y,P02D5EMP,1.2321436
149,79,P02D5EMP,A0A2FLU7Y,1.2321436
79,173,A0A2FLU7Y,Q92W37DG,1.1676052
173,79,Q92W37DG,A0A2FLU7Y,1.1676052
79,188,A0A2FLU7Y,Q9V7LN2I,1.1676052
188,79,Q9V7LN2I,A0A2FLU7Y,1.1676052
79,118,A0A2FLU7Y,Q99IN4OU,1.1368335
118,79,Q99IN4OU,A0A2FLU7Y,1.1368335
0,79,A0AAJI0Y8,A0A2FLU7Y,1.0498221
79,0,A0A2FLU7Y,A0AAJI0Y8,1.0498221
80,100,O07HV3IT,O0KIZZQO,1.609438
100,80,O0KIZZQO,O07HV3IT,1.609438
80,152,O07HV3IT,P0Q8CROG,1.0861897
152,80,P0Q8CROG,O07HV3IT,1.0861897
80,172,O07HV3IT,O0UZPEAU,1.0861897
172,80,O0UZPEAU,O07HV3IT,1.0861897
38,80,Q9755NF8,O07HV3IT,1.0498221
80,38,O07HV3IT,Q9755NF8,1.0498221
80,88,O07HV3IT,O0XR2DHP,1.0498221
88,80,O0XR2DHP,O07HV3IT,1.0498221
15,80,A0AYTJXE1,O07HV3IT,0.98082924
80,15,O07HV3IT,A0AYTJXE1,0.98082924
1,80,A0AVBDIV9,O07HV3IT,0.94160855
80,1,O07HV3IT,A0AVBDIV9,0.94160855
80,148,O07HV3IT,Q92VJ998,0.94160855
148,80,Q92VJ998,O07HV3IT,0.94160855
14,80,A0ANVQJTA,O07HV3IT,0.91629076
80,14,O07HV3IT,A0ANVQJTA,0.91629076
63,80,Q9XA11D1,O07HV3IT,0.91629076
80,63,O07HV3IT,Q9XA11D1,0.91629076
81,154,A0A2UBTXE,P0WVZNVS,1.2909842
154,81,P0WVZNVS,A0A2UBTXE,1.2909842
81,198,A0A2UBTXE,P07OONNF,1.2909842
198,81,P07OONNF,A0A2UBTXE,1.2909842
81,210,A0A2UBTXE,Q95LLO34,1.2264457
210,81,Q95LLO34,A0A2UBTXE,1.2264457
81,182,A0A2UBTXE,O06UGVSD,1.1086626
182,81,O06UGVSD,A0A2UBTXE,1.1086626
23,81,Q9VAZCCC,A0A2UBTXE,1.0033021
81,23,A0A2UBTXE,Q9VAZCCC,1.0033021
81,157,A0A2UBTXE,P0PXNF7E,1.0033021
157,81,P0PXNF7E,A0A2UBTXE,1.0033021
81,139,A0A2UBTXE,O037DIA9,1.0033021
139,81,O037DIA9,A0A2UBTXE,1.0033021
81,189,A0A2UBTXE,A0AXPNNGN,1.0033021
189,81,A0AXPNNGN,A0A2UBTXE,1.0033021
81,123,A0A2UBTXE,O08W5RTE,0.8855191
123,81,O08W5RTE,A0A2UBTXE,0.8855191
81,124,A0A2UBTXE,Q9W790PG,0.8855191
124,81,Q9W790PG,A0A2UBTXE,0.8855191
81,142,A0A2UBTXE,Q9NN8ZTJ,0.8855191
142,81,Q9NN8ZTJ,A0A2UBTXE,0.8855191
81,175,A0A2UBTXE,P02CWTGW,0.8855191
175,81,P02CWTGW,A0A2UBTXE,0.8855191
65,81,O0EQTUL2,A0A2UBTXE,0.84915143
81,65,A0A2UBTXE,O0EQTUL2,0.84915143
75,81,O0L1N13Q,A0A2UBTXE,0.84915143
81,75,A0A2UBTXE,O0L1N13Q,0.84915143
82,126,P0APRPN3,P0NFTU2K,1.3217559
126,82,P0NFTU2K,P0APRPN3,1.3217559
82,149,P0APRPN3,P02D5EMP,1.3217559
149,82,P02D5EMP,P0APRPN3,1.3217559
82,217,P0APRPN3,A0AYOS0FB,1.2264457
217,82,A0AYOS0FB,P0APRPN3,1.2264457
82,96,P0APRPN3,Q9FUK9E0,1.2039728
96,82,Q9FUK9E0,P0APRPN3,1.2039728
82,177,P0APRPN3,Q9V1XG15,1.1676052
177,82,Q9V1XG15,P0APRPN3,1.1676052
82,113,P0APRPN3,O08XF7KR,1.0986123
113,82,O08XF7KR,P0APRPN3,1.0986123
82,153,P0APRPN3,O0ZP6LFI,1.0340737
153,82,O0ZP6LFI,P0APRPN3,1.0340737
82,170,P0APRPN3,A0ARPETI9,1.0340737
170,82,A0ARPETI9,P0APRPN3,1.0340737
82,188,P0APRPN3,Q9V7LN2I,1.0340737
188,82,Q9V7LN2I,P0APRPN3,1.0340737
82,197,P0APRPN3,P0QS3D62,1.0033021
197,82,P0QS3D62,P0APRPN3,1.0033021
40,82,A0A7EEDTR,P0APRPN3,0.91629076
82,40,P0APRPN3,A0A7EEDTR,0.91629076
31,82,O0J2QP89,P0APRPN3,0.91629076
82,31,P0APRPN3,O0J2QP89,0.91629076
83,92,Q9P08J38,P093KMK8,1.7272209
92,83,P093KMK8,Q9P08J38,1.7272209
83,100,Q9P08J38,O0KIZZQO,1.7272209
100,83,O0KIZZQO,Q9P08J38,1.7272209
83,186,Q9P08J38,A0ALUNJ4J,1.2039728
186,83,A0ALUNJ4J,Q9P08J38,1.2039728
11,83,O05XFF08,Q9P08J38,1.1676052
83,11,Q9P08J38,O05XFF08,1.1676052
83,151,Q9P08J38,O0QNVQHC,1.1676052
151,83,O0QNVQHC,Q9P08J38,1.1676052
83,180,Q9P08J38,P0SLQC3E,1.1394343
180,83,P0SLQC3E,Q9P08J38,1.1394343
8,83,A0AVG0FN9,Q9P08J38,1.0986123
83,8,Q9P08J38,A0AVG0FN9,1.0986123
15,83,A0AYTJXE1,Q9P08J38,1.0986123
83,15,Q9P08J38,A0AYTJXE1,1.0986123
50,83,O0M35IXZ,Q9P08J38,1.0986123
83,50,Q9P08J38,O0M35IXZ,1.0986123
83,113,Q9P08J38,O08XF7KR,1.0986123
113,83,O08XF7KR,Q9P08J38,1.0986123
83,211,Q9P08J38,P0BXK5BV,1.0986123
211,83,P0BXK5BV,Q9P08J38,1.0986123
83,205,Q9P08J38,P0CSS9TY,1.0986123
205,83,P0CSS9TY,Q9P08J38,1.0986123
84,157,O0Q3VLIF,P0PXNF7E,1.5040774
157,84,P0PXNF7E,O0Q3VLIF,1.5040774
84,214,O0Q3VLIF,O0CV3TLF,1.5040774
214,84,O0CV3TLF,O0Q3VLIF,1.5040774
84,114,O0Q3VLIF,O049ITN6,1.3862944
114,84,O049ITN6,O0Q3VLIF,1.3862944
84,173,O0Q3VLIF,Q92W37DG,1.3217559
173,84,Q92W37DG,O0Q3VLIF,1.3217559
84,174,O0Q3VLIF,Q9POC50O,1.2809339
174,84,Q9POC50O,O0Q3VLIF,1.2809339
84,107,O0Q3VLIF,O08QOLDK,1.2321436
107,84,O08QOLDK,O0Q3VLIF,1.2321436
84,131,O0Q3VLIF,P09K9XJD,1.2321436
131,84,P09K9XJD,O0Q3VLIF,1.2321436
84,136,O0Q3VLIF,P03J3R3V,1.2321436
136,84,P03J3R3V,O0Q3VLIF,1.2321436
84,97,O0Q3VLIF,Q91N6KV1,1.2039728
97,84,Q91N6KV1,O0Q3VLIF,1.2039728
56,84,P0SYLZTM,O0Q3VLIF,1.0986123
84,56,O0Q3VLIF,P0SYLZTM,1.0986123
85,97,P05IQVNB,Q91N6KV1,1.4916549
97,85,Q91N6KV1,P05IQVNB,1.4916549
85,115,P05IQVNB,Q95J2O76,1.4916549
115,85,Q95J2O76,P05IQVNB,1.4916549
85,155,P05IQVNB,O0SP2EX9,1.3375041
155,85,O0SP2EX9,P05IQVNB,1.3375041
85,192,P05IQVNB,Q9ZBNZ8S,1.3093333
192,85,Q9ZBNZ8S,P05IQVNB,1.3093333
58,85,A0AKH2VL2,P05IQVNB,1.2039728
85,58,P05IQVNB,A0AKH2VL2,1.2039728
85,133,P05IQVNB,Q9WYZX4G,1.2039728
133,85,Q9WYZX4G,P05IQVNB,1.2039728
85,157,P05IQVNB,P0PXNF7E,1.2039728
157,85,P0PXNF7E,P05IQVNB,1.2039728
85,90,P05IQVNB,P0MQLIZU,1.2039728
90,85,P0MQLIZU,P05IQVNB,1.2039728
85,114,P05IQVNB,O049ITN6,1.2039728
114,85,O049ITN6,P05IQVNB,1.2039728
85,129,P05IQVNB,Q9C89K8Q,1.2039728
129,85,Q9C89K8Q,P05IQVNB,1.2039728
85,176,P05IQVNB,P0033IFM,1.2039728
176,85,P0033IFM,P05IQVNB,1.2039728
85,158,P05IQVNB,A0A3DD039,1.0861897
158,85,A0A3DD039,P05IQVNB,1.0861897
86,117,O04GH2MR,Q9QRL1NU,1.609438
117,86,Q9QRL1NU,O04GH2MR,1.609438
86,197,O04GH2MR,P0QS3D62,1.5141277
197,86,P0QS3D62,O04GH2MR,1.5141277
86,188,O04GH2MR,Q9V7LN2I,1.3217559
188,86,Q9V7LN2I,O04GH2MR,1.3217559
55,86,Q9NCXLLH,O04GH2MR,1.2039728
86,55,O04GH2MR,Q9NCXLLH,1.2039728
86,103,O04GH2MR,P0PQKOJ8,1.2039728
103,86,P0PQKOJ8,O04GH2MR,1.2039728
86,116,O04GH2MR,P03KKV95,1.2039728
116,86,P03KKV95,O04GH2MR,1.2039728
86,96,O04GH2MR,Q9FUK9E0,1.2039728
96,86,Q9FUK9E0,O04GH2MR,1.2039728
86,101,O04GH2MR,P02WX7P8,1.0986123
101,86,P02WX7P8,O04GH2MR,1.0986123
86,167,O04GH2MR,O0VOHSMH,1.0986123
167,86,O0VOHSMH,O04GH2MR,1.0986123
87,196,A0ASGIOTP,P0TD44KK,1.3862944
196,87,P0TD44KK,A0ASGIOTP,1.3862944
87,162,A0ASGIOTP,O0493WXB,1.2321436
162,87,O0493WXB,A0ASGIOTP,1.2321436
87,204,A0ASGIOTP,Q9KAMUGF,1.2321436
204,87,Q9KAMUGF,A0ASGIOTP,1.2321436
87,123,A0ASGIOTP,O08W5RTE,1.2039728
123,87,O08W5RTE,A0ASGIOTP,1.2039728
87,139,A0ASGIOTP,O037DIA9,1.0986123
139,87,O037DIA9,A0ASGIOTP,1.0986123
87,154,A0ASGIOTP,P0WVZNVS,1.0986123
154,87,P0WVZNVS,A0ASGIOTP,1.0986123
87,166,A0ASGIOTP,A0AF1BCP1,1.0986123
166,87,A0AF1BCP1,A0ASGIOTP,1.0986123
87,198,A0ASGIOTP,P07OONNF,1.0986123
198,87,P07OONNF,A0ASGIOTP,1.0986123
87,185,A0ASGIOTP,P0N1YBWV,1.0986123
185,87,P0N1YBWV,A0ASGIOTP,1.0986123
87,193,A0ASGIOTP,O0II826M,1.0986123
193,87,O0II826M,A0ASGIOTP,1.0986123
87,200,A0ASGIOTP,Q9B7R314,1.0986123
200,87,Q9B7R314,A0ASGIOTP,1.0986123
87,205,A0ASGIOTP,P0CSS9TY,1.0986123
205,87,P0CSS9TY,A0ASGIOTP,1.0986123
88,138,O0XR2DHP,P0DOJENQ,1.3375041
138,88,P0DOJENQ,O0XR2DHP,1.3375041
88,201,O0XR2DHP,O0W6AHF7,1.3375041
201,88,O0W6AHF7,O0XR2DHP,1.3375041
15,88,A0AYTJXE1,O0XR2DHP,1.2321436
88,15,O0XR2DHP,A0AYTJXE1,1.2321436
88,94,O0XR2DHP,A0A5UQPGD,1.2321436
94,88,A0A5UQPGD,O0XR2DHP,1.2321436
88,199,O0XR2DHP,P0ILDZMJ,1.1676052
199,88,P0ILDZMJ,O0XR2DHP,1.1676052
88,127,O0XR2DHP,Q9C5WI6J,1.1368335
127,88,Q9C5WI6J,O0XR2DHP,1.1368335
88,91,O0XR2DHP,A0A08YG0R,1.0498221
91,88,A0A08YG0R,O0XR2DHP,1.0498221
54,88,A0ANUJZA8,O0XR2DHP,1.0498221
88,54,O0XR2DHP,A0ANUJZA8,1.0498221
88,116,O0XR2DHP,P03KKV95,1.0498221
116,88,P03KKV95,O0XR2DHP,1.0498221
89,91,P0XNTM99,A0A08YG0R,1.2039728
91,89,A0A08YG0R,P0XNTM99,1.2039728
89,172,P0XNTM99,O0UZPEAU,1.2039728
172,89,O0UZPEAU,P0XNTM99,1.2039728
5,89,A0A9NT3WX,P0XNTM99,1.0986123
89,5,P0XNTM99,A0A9NT3WX,1.0986123
70,89,O0C3O18B,P0XNTM99,1.0986123
89,70,P0XNTM99,O0C3O18B,1.0986123
89,104,P0XNTM99,O0PV60VB,1.0986123
104,89,O0PV60VB,P0XNTM99,1.0986123
89,180,P0XNTM99,P0SLQC3E,1.0704414
180,89,P0SLQC3E,P0XNTM99,1.0704414
89,178,P0XNTM99,O011Q7UU,1.0498221
178,89,O011Q7UU,P0XNTM99,1.0498221
23,89,Q9VAZCCC,P0XNTM99,0.91629076
89,23,P0XNTM99,Q9VAZCCC,0.91629076
89,92,P0XNTM99,P093KMK8,0.91629076
92,89,P093KMK8,P0XNTM99,0.91629076
89,100,P0XNTM99,O0KIZZQO,0.91629076
100,89,O0KIZZQO,P0XNTM99,0.91629076
89,125,P0XNTM99,A0APY6B2S,0.91629076
125,89,A0APY6B2S,P0XNTM99,0.91629076
90,171,P0MQLIZU,P0C5BA7U,1.3862944
171,90,P0C5BA7U,P0MQLIZU,1.3862944
90,185,P0MQLIZU,P0N1YBWV,1.3217559
185,90,P0N1YBWV,P0MQLIZU,1.3217559
90,143,P0MQLIZU,O0X4W7KX,1.0986123
143,90,O0X4W7KX,P0MQLIZU,1.0986123
90,205,P0MQLIZU,P0CSS9TY,1.0986123
205,90,P0CSS9TY,P0MQLIZU,1.0986123
90,213,P0MQLIZU,P09RR7SF,1.0986123
213,90,P09RR7SF,P0MQLIZU,1.0986123
61,90,Q93FB9WE,P0MQLIZU,1.0498221
90,61,P0MQLIZU,Q93FB9WE,1.0498221
90,93,P0MQLIZU,Q9J9TZE5,1.0498221
93,90,Q9J9TZE5,P0MQLIZU,1.0498221
90,162,P0MQLIZU,O0493WXB,1.0498221
162,90,O0493WXB,P0MQLIZU,1.0498221
90,215,P0MQLIZU,P0XLVPYW,1.0498221
215,90,P0XLVPYW,P0MQLIZU,1.0498221
90,95,P0MQLIZU,P07R3OCD,1.0033021
95,90,P07R3OCD,P0MQLIZU,1.0033021
91,212,A0A08YG0R,P0EN606Y,1.7917595
212,91,P0EN606Y,A0A08YG0R,1.7917595
91,131,A0A08YG0R,P09K9XJD,1.7429693
131,91,P09K9XJD,A0A08YG0R,1.7429693
91,145,A0A08YG0R,P0CJ883F,1.7429693
145,91,P0CJ883F,A0A08YG0R,1.7429693
91,191,A0A08YG0R,A0AX5WVFL,1.7429693
191,91,A0AX5WVFL,A0A08YG0R,1.7429693
91,102,A0A08YG0R,Q9X63CFT,1.609438
102,91,Q9X63CFT,A0A08YG0R,1.609438
91,190,A0A08YG0R,P08RIECG,1.609438
190,91,P08RIECG,A0A08YG0R,1.609438
91,219,A0A08YG0R,P0NUVY8X,1.609438
219,91,P0NUVY8X,A0A08YG0R,1.609438
91,152,A0A08YG0R,P0Q8CROG,1.4916549
152,91,P0Q8CROG,A0A08YG0R,1.4916549
91,172,A0A08YG0R,O0UZPEAU,1.4916549
172,91,O0UZPEAU,A0A08YG0R,1.4916549
91,206,A0A08YG0R,O0BNN0ME,1.4916549
206,91,O0BNN0ME,A0A08YG0R,1.4916549
92,113,P093KMK8,O08XF7KR,1.7917595
113,92,O08XF7KR,P093KMK8,1.7917595
92,165,P093KMK8,Q9NQFLLF,1.609438
165,92,Q9NQFLLF,P093KMK8,1.609438
92,151,P093KMK8,O0QNVQHC,1.4552872
151,92,O0QNVQHC,P093KMK8,1.4552872
92,159,P093KMK8,A0AVULEM1,1.4552872
159,92,A0AVULEM1,P093KMK8,1.4552872
73,92,Q9479T6B,P093KMK8,1.3217559
92,73,P093KMK8,Q9479T6B,1.3217559
92,102,P093KMK8,Q9X63CFT,1.3217559
102,92,Q9X63CFT,P093KMK8,1.3217559
92,199,P093KMK8,P0ILDZMJ,1.3217559
199,92,P0ILDZMJ,P093KMK8,1.3217559
92,106,P093KMK8,A0A1GSPK1,1.2417132
106,92,A0A1GSPK1,P093KMK8,1.2417132
92,134,P093KMK8,A0ALPU0DS,1.2417132
134,92,A0ALPU0DS,P093KMK8,1.2417132
93,183,Q9J9TZE5,O0D6MZSL,1.6376088
183,93,O0D6MZSL,Q9J9TZE5,1.6376088
93,138,Q9J9TZE5,P0DOJENQ,1.5606477
138,93,P0DOJENQ,Q9J9TZE5,1.5606477
93,185,Q9J9TZE5,P0N1YBWV,1.4552872
185,93,P0N1YBWV,Q9J9TZE5,1.4552872
93,142,Q9J9TZE5,Q9NN8ZTJ,1.3375041
142,93,Q9NN8ZTJ,Q9J9TZE5,1.3375041
93,179,Q9J9TZE5,P0FCPKJD,1.1676052
179,93,P0FCPKJD,Q9J9TZE5,1.1676052
93,210,Q9J9TZE5,Q95LLO34,1.1676052
210,93,Q95LLO34,Q9J9TZE5,1.1676052
93,218,Q9J9TZE5,Q94YPEIX,1.1676052
218,93,Q94YPEIX,Q9J9TZE5,1.1676052
93,196,Q9J9TZE5,P0TD44KK,1.0498221
196,93,P0TD44KK,Q9J9TZE5,1.0498221
93,198,Q9J9TZE5,P07OONNF,1.0498221
198,93,P07OONNF,Q9J9TZE5,1.0498221
91,94,A0A08YG0R,A0A5UQPGD,1.3862944
94,91,A0A5UQPGD,A0A08YG0R,1.3862944
94,201,A0A5UQPGD,O0W6AHF7,1.2039728
201,94,O0W6AHF7,A0A5UQPGD,1.2039728
23,94,Q9VAZCCC,A0A5UQPGD,1.0986123
94,23,A0A5UQPGD,Q9VAZCCC,1.0986123
92,94,P093KMK8,A0A5UQPGD,1.0986123
94,92,A0A5UQPGD,P093KMK8,1.0986123
30,94,Q9OR56FA,A0A5UQPGD,1.0986123
94,30,A0A5UQPGD,Q9OR56FA,1.0986123
54,94,A0ANUJZA8,A0A5UQPGD,1.0986123
94,54,A0A5UQPGD,A0ANUJZA8,1.0986123
94,154,A0A5UQPGD,P0WVZNVS,1.0986123
154,94,P0WVZNVS,A0A5UQPGD,1.0986123
94,165,A0A5UQPGD,Q9NQFLLF,1.0986123
165,94,Q9NQFLLF,A0A5UQPGD,1.0986123
34,94,A0A4CC5OP,A0A5UQPGD,1.0986123
94,34,A0A5UQPGD,A0A4CC5OP,1.0986123
94,102,A0A5UQPGD,Q9X63CFT,1.0986123
102,94,Q9X63CFT,A0A5UQPGD,1.0986123
94,144,A0A5UQPGD,Q9P84DY8,1.0986123
144,94,Q9P84DY8,A0A5UQPGD,1.0986123
94,189,A0A5UQPGD,A0AXPNNGN,1.0986123
189,94,A0AXPNNGN,A0A5UQPGD,1.0986123
95,139,P07R3OCD,O037DIA9,1.2909842
139,95,O037DIA9,P07R3OCD,1.2909842
95,215,P07R3OCD,P0XLVPYW,1.1368335
215,95,P0XLVPYW,P07R3OCD,1.1368335
95,142,P07R3OCD,Q9NN8ZTJ,1.1086626
142,95,Q9NN8ZTJ,P07R3OCD,1.1086626
95,175,P07R3OCD,P02CWTGW,1.1086626
175,95,P02CWTGW,P07R3OCD,1.1086626
54,95,A0ANUJZA8,P07R3OCD,1.0033021
95,54,P07R3OCD,A0ANUJZA8,1.0033021
95,185,P07R3OCD,P0N1YBWV,1.0033021
185,95,P0N1YBWV,P07R3OCD,1.0033021
95,189,P07R3OCD,A0AXPNNGN,1.0033021
189,95,A0AXPNNGN,P07R3OCD,1.0033021
95,210,P07R3OCD,Q95LLO34,1.0033021
210,95,Q95LLO34,P07R3OCD,1.0033021
95,218,P07R3OCD,Q94YPEIX,1.0033021
218,95,Q94YPEIX,P07R3OCD,1.0033021
95,213,P07R3OCD,P09RR7SF,1.0033021
213,95,P09RR7SF,P07R3OCD,1.0033021
3,95,Q9ZMF8MF,P07R3OCD,0.8855191
95,3,P07R3OCD,Q9ZMF8MF,0.8855191
95,111,P07R3OCD,Q9JEK5RB,0.8855191
111,95,Q9JEK5RB,P07R3OCD,0.8855191
95,182,P07R3OCD,O06UGVSD,0.8855191
182,95,O06UGVSD,P07R3OCD,0.8855191
96,137,Q9FUK9E0,A0AQC1IYZ,1.3375041
137,96,A0AQC1IYZ,Q9FUK9E0,1.3375041
68,96,A0AZIM6CJ,Q9FUK9E0,1.2039728
96,68,Q9FUK9E0,A0AZIM6CJ,1.2039728
96,103,Q9FUK9E0,P0PQKOJ8,1.2039728
103,96,P0PQKOJ8,Q9FUK9E0,1.2039728
96,169,Q9FUK9E0,A0AH811KH,1.2039728
169,96,A0AH811KH,Q9FUK9E0,1.2039728
96,167,Q9FUK9E0,O0VOHSMH,1.2039728
167,96,O0VOHSMH,Q9FUK9E0,1.2039728
96,197,Q9FUK9E0,P0QS3D62,1.1086626
197,96,P0QS3D62,Q9FUK9E0,1.1086626
35,96,A0AWPVS7N,Q9FUK9E0,1.0861897
96,35,Q9FUK9E0,A0AWPVS7N,1.0861897
96,119,Q9FUK9E0,O0Z3NX3J,1.0861897
119,96,O0Z3NX3J,Q9FUK9E0,1.0861897
96,186,Q9FUK9E0,A0ALUNJ4J,1.0861897
186,96,A0ALUNJ4J,Q9FUK9E0,1.0861897
97,133,Q91N6KV1,Q9WYZX4G,1.609438
133,97,Q9WYZX4G,Q91N6KV1,1.609438
97,107,Q91N6KV1,O08QOLDK,1.5606477
107,97,O08QOLDK,Q91N6KV1,1.5606477
97,115,Q91N6KV1,Q95J2O76,1.4916549
115,97,Q95J2O76,Q91N6KV1,1.4916549
97,128,Q91N6KV1,Q9QJJA2S,1.3375041
128,97,Q9QJJA2S,Q91N6KV1,1.3375041
97,131,Q91N6KV1,P09K9XJD,1.3375041
131,97,P09K9XJD,Q91N6KV1,1.3375041
97,136,Q91N6KV1,P03J3R3V,1.3375041
136,97,P03J3R3V,Q91N6KV1,1.3375041
58,97,A0AKH2VL2,Q91N6KV1,1.2039728
97,58,Q91N6KV1,A0AKH2VL2,1.2039728
97,157,Q91N6KV1,P0PXNF7E,1.2039728
157,97,P0PXNF7E,Q91N6KV1,1.2039728
97,125,Q91N6KV1,A0APY6B2S,1.2039728
125,97,A0APY6B2S,Q91N6KV1,1.2039728
97,161,Q91N6KV1,Q94MUEKO,1.2039728
161,97,Q94MUEKO,Q91N6KV1,1.2039728
98,161,P0UC8D1N,Q94MUEKO,1.7429693
161,98,Q94MUEKO,P0UC8D1N,1.7429693
98,214,P0UC8D1N,O0CV3TLF,1.4552872
214,98,O0CV3TLF,P0UC8D1N,1.4552872
98,122,P0UC8D1N,A0AQ8MYXV,1.359977
122,98,A0AQ8MYXV,P0UC8D1N,1.359977
98,191,P0UC8D1N,A0AX5WVFL,1.3011365
191,98,A0AX5WVFL,P0UC8D1N,1.3011365
10,98,O0JH75L5,P0UC8D1N,1.2321436
98,10,P0UC8D1N,O0JH75L5,1.2321436
98,171,P0UC8D1N,P0C5BA7U,1.2321436
171,98,P0C5BA7U,P0UC8D1N,1.2321436
98,121,P0UC8D1N,A0ASQ0OXJ,1.2321436
121,98,A0ASQ0OXJ,P0UC8D1N,1.2321436
98,174,P0UC8D1N,Q9POC50O,1.2321436
174,98,Q9POC50O,P0UC8D1N,1.2321436
98,150,P0UC8D1N,P0AJEPEE,1.1676052
150,98,P0AJEPEE,P0UC8D1N,1.1676052
98,190,P0UC8D1N,P08RIECG,1.1676052
190,98,P08RIECG,P0UC8D1N,1.1676052
40,98,A0A7EEDTR,P0UC8D1N,1.0498221
98,40,P0UC8D1N,A0A7EEDTR,1.0498221
99,156,P0XFGCA2,Q9P5O3OG,1.4552872
156,99,Q9P5O3OG,P0XFGCA2,1.4552872
99,133,P0XFGCA2,Q9WYZX4G,1.3217559
133,99,Q9WYZX4G,P0XFGCA2,1.3217559
99,117,P0XFGCA2,Q9QRL1NU,1.3217559
117,99,Q9QRL1NU,P0XFGCA2,1.3217559
99,101,P0XFGCA2,P02WX7P8,1.3217559
101,99,P02WX7P8,P0XFGCA2,1.3217559
99,216,P0XFGCA2,O0B5M9JD,1.2264457
216,99,O0B5M9JD,P0XFGCA2,1.2264457
99,119,P0XFGCA2,O0Z3NX3J,1.2039728
119,99,O0Z3NX3J,P0XFGCA2,1.2039728
99,186,P0XFGCA2,A0ALUNJ4J,1.2039728
186,99,A0ALUNJ4J,P0XFGCA2,1.2039728
99,206,P0XFGCA2,O0BNN0ME,1.2039728
206,99,O0BNN0ME,P0XFGCA2,1.2039728
50,99,O0M35IXZ,P0XFGCA2,1.0986123
99,50,P0XFGCA2,O0M35IXZ,1.0986123
99,146,P0XFGCA2,Q9XVA2II,1.0340737
146,99,Q9XVA2II,P0XFGCA2,1.0340737
100,140,O0KIZZQO,P06HC36T,1.7272209
140,100,P06HC36T,O0KIZZQO,1.7272209
